run_id,pattern_id,turn,agent_id,agent_name,dept,dept_id,position,psychological_safety,task_cohesion
51,3,3,11,Yamada,Military / War Game Planning,1,General Member,5.218288179,5.774525632
51,3,3,12,Sasaki,Military / War Game Planning,1,General Member,5.380282264,5.615487991
51,3,3,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.307244963,5.740625625
51,3,4,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.221699429,5.303535961
51,3,4,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.091153257,5.603259351
51,3,4,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,4.985712325,4.828159569
51,3,4,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,4.765978102,4.532965535
51,3,4,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.129462675,4.214236597
51,3,4,5,Ito,Post-Apocalyptic Game Planning,0,General Member,4.68498521,4.097742983
51,3,4,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.353349836,5.781050728
51,3,4,7,Nakamura,Military / War Game Planning,1,General Member,4.645687751,3.350954722
51,3,4,8,Kobayashi,Military / War Game Planning,1,General Member,5.136494601,4.555841753
51,3,4,9,Kato,Military / War Game Planning,1,General Member,4.730341638,5.327116437
51,3,4,10,Yoshida,Military / War Game Planning,1,General Member,5.483288685,5.811001078
51,3,4,11,Yamada,Military / War Game Planning,1,General Member,5.437232378,5.879777118
51,3,4,12,Sasaki,Military / War Game Planning,1,General Member,5.401386458,5.695041464
51,3,4,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.379241816,5.679590295
51,3,5,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.24407681,5.23931244
51,3,5,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.297258536,5.378894083
51,3,5,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.062430381,5.172541951
51,3,5,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.278600515,5.726842772
51,3,5,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.134504656,5.434038989
51,3,5,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.250261226,5.023630249
51,3,5,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.262810579,5.66784
51,3,5,7,Nakamura,Military / War Game Planning,1,General Member,5.180962959,5.720170245
51,3,5,8,Kobayashi,Military / War Game Planning,1,General Member,5.430823209,5.842841306
51,3,5,9,Kato,Military / War Game Planning,1,General Member,5.221359332,5.434902098
51,3,5,10,Yoshida,Military / War Game Planning,1,General Member,5.40480319,5.425789064
51,3,5,11,Yamada,Military / War Game Planning,1,General Member,5.215014384,5.417563864
51,3,5,12,Sasaki,Military / War Game Planning,1,General Member,4.98081446,5.586006634
51,3,5,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.113226149,5.579143712
51,3,6,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.130534799,5.693266204
51,3,6,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.307996126,5.792251398
51,3,6,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,4.988915282,4.82831425
51,3,6,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,4.887692867,5.446854595
51,3,6,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,4.984804437,5.108213338
51,3,6,5,Ito,Post-Apocalyptic Game Planning,0,General Member,4.935242124,5.204203037
51,3,6,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,4.576520278,5.10708429
51,3,6,7,Nakamura,Military / War Game Planning,1,General Member,5.278820165,5.707807997
51,3,6,8,Kobayashi,Military / War Game Planning,1,General Member,5.133838135,5.522802248
51,3,6,9,Kato,Military / War Game Planning,1,General Member,5.035323942,5.715101331
51,3,6,10,Yoshida,Military / War Game Planning,1,General Member,5.352701143,5.730330355
51,3,6,11,Yamada,Military / War Game Planning,1,General Member,5.298092291,5.575302531
51,3,6,12,Sasaki,Military / War Game Planning,1,General Member,5.199607686,4.91676694
51,3,6,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.292216615,5.72972608
51,3,7,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.031146011,5.039483974
51,3,7,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,4.782223493,3.004849544
51,3,7,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.183822399,5.568409318
51,3,7,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.104273067,5.270533494
51,3,7,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.225129836,4.825540957
51,3,7,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.359780869,5.586703749
51,3,7,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.063140116,5.165906823
51,3,7,7,Nakamura,Military / War Game Planning,1,General Member,5.245169831,5.642211712
51,3,7,8,Kobayashi,Military / War Game Planning,1,General Member,5.523242703,5.822506875
51,3,7,9,Kato,Military / War Game Planning,1,General Member,5.221497879,5.651984021
51,3,7,10,Yoshida,Military / War Game Planning,1,General Member,4.928852287,5.748248221
51,3,7,11,Yamada,Military / War Game Planning,1,General Member,5.247392405,5.191600158
51,3,7,12,Sasaki,Military / War Game Planning,1,General Member,4.849203909,5.564046403
51,3,7,13,Yamaguchi,Military / War Game Planning,1,Department Leader,4.968771564,5.587170068
51,3,8,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.298037217,5.74651642
51,3,8,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.252968918,5.548937669
51,3,8,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.219677274,5.552641687
51,3,8,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.496838651,5.339134082
51,3,8,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.346011204,5.617656215
51,3,8,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.000741628,5.401785998
51,3,8,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.350563161,5.592789081
51,3,8,7,Nakamura,Military / War Game Planning,1,General Member,4.419328654,4.853711866
51,3,8,8,Kobayashi,Military / War Game Planning,1,General Member,5.413459941,5.727822566
51,3,8,9,Kato,Military / War Game Planning,1,General Member,5.319183789,5.467024701
51,3,8,10,Yoshida,Military / War Game Planning,1,General Member,5.012461679,5.557529905
51,3,8,11,Yamada,Military / War Game Planning,1,General Member,5.405742646,5.813695797
51,3,8,12,Sasaki,Military / War Game Planning,1,General Member,4.947006552,5.393778624
51,3,8,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.564526535,5.659957008
52,4,1,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.257304749,5.30116695
52,4,1,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.219191417,5.77304293
52,4,1,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.327809129,5.574010523
52,4,1,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.151599473,5.120900887
52,4,1,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.130808967,5.329265013
52,4,1,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.107680602,5.594778569
52,4,1,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.24638669,5.558870169
52,4,1,7,Nakamura,Military / War Game Planning,1,General Member,4.927318511,5.671910507
52,4,1,8,Kobayashi,Military / War Game Planning,1,General Member,4.938965167,4.70816623
52,4,1,9,Kato,Military / War Game Planning,1,General Member,5.215681857,5.467295152
52,4,1,10,Yoshida,Military / War Game Planning,1,General Member,5.231359978,5.555048424
52,4,1,11,Yamada,Military / War Game Planning,1,General Member,5.484727886,5.730177358
52,4,1,12,Sasaki,Military / War Game Planning,1,General Member,5.419175279,5.782253871
52,4,1,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.341898553,5.792288855
52,4,2,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.513369346,5.610462237
52,4,2,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.142319909,5.469875325
52,4,2,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.184519974,5.685206009
52,4,2,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,4.487982578,4.651009487
52,4,2,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.220826189,5.070570225
52,4,2,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.313790917,5.613096183
52,4,2,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.13867309,5.581970184
52,4,2,7,Nakamura,Military / War Game Planning,1,General Member,5.100637124,5.715330637
52,4,2,8,Kobayashi,Military / War Game Planning,1,General Member,5.201948899,5.773529376
52,4,2,9,Kato,Military / War Game Planning,1,General Member,4.733370083,5.130902475
52,4,2,10,Yoshida,Military / War Game Planning,1,General Member,5.269968595,5.661122672
52,4,2,11,Yamada,Military / War Game Planning,1,General Member,5.167125301,5.626890173
52,4,2,12,Sasaki,Military / War Game Planning,1,General Member,5.066733535,5.568958166
52,4,2,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.557176079,5.831978432
52,4,3,0,Sato,Post-Apocalyptic Game Planning,0,General Member,4.91895829,4.517297855
52,4,3,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.295864326,5.405834019
52,4,3,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.110467877,5.498867028
52,4,3,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.21569716,5.527670779
52,4,3,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.360617714,5.770636045
52,4,3,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.175151422,5.423034255
52,4,3,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.054063688,5.616451391
52,4,3,7,Nakamura,Military / War Game Planning,1,General Member,5.07190462,5.041658864
52,4,3,8,Kobayashi,Military / War Game Planning,1,General Member,5.270877716,5.799233175
52,4,3,9,Kato,Military / War Game Planning,1,General Member,5.33209075,5.946584633
52,4,3,10,Yoshida,Military / War Game Planning,1,General Member,5.545116856,5.66343691
52,4,3,11,Yamada,Military / War Game Planning,1,General Member,5.199519566,5.451124601
52,4,3,12,Sasaki,Military / War Game Planning,1,General Member,5.433762337,5.571728931
52,4,3,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.266990991,5.284430621
52,4,4,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.480703368,5.474441456
52,4,4,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.397490479,5.569930921
52,4,4,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.093440655,5.555551223
52,4,4,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.22616057,5.526999932
52,4,4,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.359020496,5.772790474
52,4,4,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.240853524,5.671347039
52,4,4,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.08496646,5.665343146
52,4,4,7,Nakamura,Military / War Game Planning,1,General Member,5.02301515,5.260067796
52,4,4,8,Kobayashi,Military / War Game Planning,1,General Member,5.119069873,5.4823413
52,4,4,9,Kato,Military / War Game Planning,1,General Member,5.238656502,5.574052291
52,4,4,10,Yoshida,Military / War Game Planning,1,General Member,4.937113792,4.416211139
52,4,4,11,Yamada,Military / War Game Planning,1,General Member,5.488137583,5.761407786
52,4,4,12,Sasaki,Military / War Game Planning,1,General Member,4.585206978,3.044297056
52,4,4,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.143057613,5.505419771
52,4,5,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.56205612,5.550851838
52,4,5,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.39434698,5.342067129
52,4,5,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.052670351,5.335280859
52,4,5,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.412233375,5.650231749
52,4,5,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,4.309446653,4.645462155
52,4,5,5,Ito,Post-Apocalyptic Game Planning,0,General Member,4.273078568,5.297242573
52,4,5,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.444173916,5.358088002
52,4,5,7,Nakamura,Military / War Game Planning,1,General Member,4.816069014,3.683599731
52,4,5,8,Kobayashi,Military / War Game Planning,1,General Member,5.416220448,5.18307111
52,4,5,9,Kato,Military / War Game Planning,1,General Member,5.297998931,5.20413573
52,4,5,10,Yoshida,Military / War Game Planning,1,General Member,4.800051434,4.516062499
52,4,5,11,Yamada,Military / War Game Planning,1,General Member,5.317292154,5.699473641
52,4,5,12,Sasaki,Military / War Game Planning,1,General Member,5.178782156,3.880452377
52,4,5,13,Yamaguchi,Military / War Game Planning,1,Department Leader,4.951272371,4.830614974
52,4,6,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.285309412,5.885486139
52,4,6,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.339252864,5.626410866
52,4,6,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,4.555858963,3.160353995
52,4,6,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,4.226092562,4.348969048
52,4,6,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,3.43252625,3.296917274
52,4,6,5,Ito,Post-Apocalyptic Game Planning,0,General Member,3.765359307,3.48507053
52,4,6,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.394288598,5.3534381
52,4,6,7,Nakamura,Military / War Game Planning,1,General Member,5.269383963,5.656402495
52,4,6,8,Kobayashi,Military / War Game Planning,1,General Member,3.842527473,4.06528784
52,4,6,9,Kato,Military / War Game Planning,1,General Member,4.558172487,4.060519586
52,4,6,10,Yoshida,Military / War Game Planning,1,General Member,4.693734052,3.800140329
52,4,6,11,Yamada,Military / War Game Planning,1,General Member,4.632330164,4.138458385
52,4,6,12,Sasaki,Military / War Game Planning,1,General Member,5.264801398,5.673826489
52,4,6,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.194364206,5.302378596
52,4,7,0,Sato,Post-Apocalyptic Game Planning,0,General Member,5.374959121,5.705794405
52,4,7,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.280843359,5.484560878
52,4,7,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.316758356,5.549234142
52,4,7,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,4.856045586,4.334623725
52,4,7,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.158437519,5.387519901
52,4,7,5,Ito,Post-Apocalyptic Game Planning,0,General Member,4.5634731,4.22234363
52,4,7,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,4.933657211,3.29853293
52,4,7,7,Nakamura,Military / War Game Planning,1,General Member,5.296243755,5.348248017
52,4,7,8,Kobayashi,Military / War Game Planning,1,General Member,4.770855919,5.181644475
52,4,7,9,Kato,Military / War Game Planning,1,General Member,5.101915403,5.545557881
52,4,7,10,Yoshida,Military / War Game Planning,1,General Member,5.351626499,5.560751625
52,4,7,11,Yamada,Military / War Game Planning,1,General Member,5.071467881,5.506677607
52,4,7,12,Sasaki,Military / War Game Planning,1,General Member,5.433876712,5.662274186
52,4,7,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.062906315,5.405616083
52,4,8,0,Sato,Post-Apocalyptic Game Planning,0,General Member,4.908590944,5.20165736
52,4,8,1,Suzuki,Post-Apocalyptic Game Planning,0,General Member,5.147857737,5.498424654
52,4,8,2,Takahashi,Post-Apocalyptic Game Planning,0,General Member,5.442238952,5.454536529
52,4,8,3,Tanaka,Post-Apocalyptic Game Planning,0,General Member,5.228617156,5.644813245
52,4,8,4,Watanabe,Post-Apocalyptic Game Planning,0,General Member,5.257000189,5.635613662
52,4,8,5,Ito,Post-Apocalyptic Game Planning,0,General Member,5.207802945,5.529597014
52,4,8,6,Yamamoto,Post-Apocalyptic Game Planning,0,Department Leader,5.125993769,5.335330441
52,4,8,7,Nakamura,Military / War Game Planning,1,General Member,5.321405736,5.718670162
52,4,8,8,Kobayashi,Military / War Game Planning,1,General Member,4.7119961,5.423184407
52,4,8,9,Kato,Military / War Game Planning,1,General Member,4.985365373,5.586608481
52,4,8,10,Yoshida,Military / War Game Planning,1,General Member,5.25377939,5.646277663
52,4,8,11,Yamada,Military / War Game Planning,1,General Member,4.872010016,3.281055094
52,4,8,12,Sasaki,Military / War Game Planning,1,General Member,5.096613996,4.088616325
52,4,8,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.183272136,5.356860179
53,1,1,0,Sato,Military / War Game Planning,0,General Member,5.390036312,5.764356423
53,1,1,1,Suzuki,Military / War Game Planning,0,General Member,5.36085054,5.703321204
53,1,1,2,Takahashi,Military / War Game Planning,0,General Member,5.165137797,5.591541853
53,1,1,3,Tanaka,Military / War Game Planning,0,General Member,5.191740879,5.448195269
53,1,1,4,Watanabe,Military / War Game Planning,0,General Member,5.213021934,5.037240298
53,1,1,5,Ito,Military / War Game Planning,0,General Member,5.319256843,5.358195885
53,1,1,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.382992628,5.577601731
53,1,1,7,Nakamura,Slice of Life Game Planning,1,General Member,5.249454472,5.66430629
53,1,1,8,Kobayashi,Slice of Life Game Planning,1,General Member,5.408690558,5.549552765
53,1,1,9,Kato,Slice of Life Game Planning,1,General Member,5.335059145,5.570311456
53,1,1,10,Yoshida,Slice of Life Game Planning,1,General Member,5.382136069,5.748941543
53,1,1,11,Yamada,Slice of Life Game Planning,1,General Member,5.35199663,5.389054855
53,1,1,12,Sasaki,Slice of Life Game Planning,1,General Member,5.345780065,5.640100382
53,1,1,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.360054831,5.916714782
53,1,2,0,Sato,Military / War Game Planning,0,General Member,5.250995309,5.753146121
53,1,2,1,Suzuki,Military / War Game Planning,0,General Member,5.178540097,5.834565664
53,1,2,2,Takahashi,Military / War Game Planning,0,General Member,5.23921469,5.706941849
53,1,2,3,Tanaka,Military / War Game Planning,0,General Member,4.853652585,5.577704265
53,1,2,4,Watanabe,Military / War Game Planning,0,General Member,5.32038719,5.625705811
53,1,2,5,Ito,Military / War Game Planning,0,General Member,5.112070148,5.408718754
53,1,2,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.431692709,5.653346015
53,1,2,7,Nakamura,Slice of Life Game Planning,1,General Member,5.409336616,5.724341308
53,1,2,8,Kobayashi,Slice of Life Game Planning,1,General Member,5.315568331,5.804754341
53,1,2,9,Kato,Slice of Life Game Planning,1,General Member,5.390595332,5.591392848
53,1,2,10,Yoshida,Slice of Life Game Planning,1,General Member,4.970638957,5.550232849
53,1,2,11,Yamada,Slice of Life Game Planning,1,General Member,5.170658085,5.449977343
53,1,2,12,Sasaki,Slice of Life Game Planning,1,General Member,5.353238944,5.740154265
53,1,2,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.470850845,5.696034441
53,1,3,0,Sato,Military / War Game Planning,0,General Member,5.014863494,5.703097749
53,1,3,1,Suzuki,Military / War Game Planning,0,General Member,5.348238158,5.428166133
53,1,3,2,Takahashi,Military / War Game Planning,0,General Member,5.102306711,5.340972443
53,1,3,3,Tanaka,Military / War Game Planning,0,General Member,5.172143937,5.657085376
53,1,3,4,Watanabe,Military / War Game Planning,0,General Member,5.138384451,5.712395028
53,1,3,5,Ito,Military / War Game Planning,0,General Member,5.109234919,5.496393128
53,1,3,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.223812022,5.280289177
53,1,3,7,Nakamura,Slice of Life Game Planning,1,General Member,5.344778602,5.648086889
53,1,3,8,Kobayashi,Slice of Life Game Planning,1,General Member,5.358602135,5.553772555
53,1,3,9,Kato,Slice of Life Game Planning,1,General Member,5.387213299,5.690630151
53,1,3,10,Yoshida,Slice of Life Game Planning,1,General Member,5.367263347,5.42337787
53,1,3,11,Yamada,Slice of Life Game Planning,1,General Member,5.299853833,5.443370609
53,1,3,12,Sasaki,Slice of Life Game Planning,1,General Member,5.340816916,5.695195846
53,1,3,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.40752311,5.698346359
53,1,4,0,Sato,Military / War Game Planning,0,General Member,4.896877454,5.695464785
53,1,4,1,Suzuki,Military / War Game Planning,0,General Member,5.243895971,5.709663989
53,1,4,2,Takahashi,Military / War Game Planning,0,General Member,5.377647808,5.735632423
53,1,4,3,Tanaka,Military / War Game Planning,0,General Member,4.90445164,5.481913234
53,1,4,4,Watanabe,Military / War Game Planning,0,General Member,5.284444794,5.703157353
53,1,4,5,Ito,Military / War Game Planning,0,General Member,5.421723723,5.848095183
53,1,4,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.402776937,5.366782597
53,1,4,7,Nakamura,Slice of Life Game Planning,1,General Member,5.469607129,5.607637146
53,1,4,8,Kobayashi,Slice of Life Game Planning,1,General Member,5.332575718,5.837781171
53,1,4,9,Kato,Slice of Life Game Planning,1,General Member,5.240277653,5.503354412
53,1,4,10,Yoshida,Slice of Life Game Planning,1,General Member,5.380927251,5.680259879
53,1,4,11,Yamada,Slice of Life Game Planning,1,General Member,5.164783472,5.788335286
53,1,4,12,Sasaki,Slice of Life Game Planning,1,General Member,5.377167533,5.632517533
53,1,4,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.4854326,5.66824387
53,1,5,0,Sato,Military / War Game Planning,0,General Member,5.295509433,5.572898153
53,1,5,1,Suzuki,Military / War Game Planning,0,General Member,5.299754058,5.70211278
53,1,5,2,Takahashi,Military / War Game Planning,0,General Member,5.264158602,5.570581737
53,1,5,3,Tanaka,Military / War Game Planning,0,General Member,5.226981593,5.589691304
53,1,5,4,Watanabe,Military / War Game Planning,0,General Member,4.939059718,5.462204174
53,1,5,5,Ito,Military / War Game Planning,0,General Member,5.024168719,5.74584887
53,1,5,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.209833566,5.317013728
53,1,5,7,Nakamura,Slice of Life Game Planning,1,General Member,5.402213445,5.654520724
53,1,5,8,Kobayashi,Slice of Life Game Planning,1,General Member,5.439471951,5.4788971
53,1,5,9,Kato,Slice of Life Game Planning,1,General Member,5.452525993,5.652177256
53,1,5,10,Yoshida,Slice of Life Game Planning,1,General Member,5.235897172,5.669086546
53,1,5,11,Yamada,Slice of Life Game Planning,1,General Member,5.183966513,5.365619009
53,1,5,12,Sasaki,Slice of Life Game Planning,1,General Member,5.570171497,5.642295319
53,1,5,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.470560846,5.767034748
53,1,6,0,Sato,Military / War Game Planning,0,General Member,5.391555544,5.766621477
53,1,6,1,Suzuki,Military / War Game Planning,0,General Member,5.417107376,5.739674971
53,1,6,2,Takahashi,Military / War Game Planning,0,General Member,5.101682247,5.749230599
53,1,6,3,Tanaka,Military / War Game Planning,0,General Member,4.928912333,5.678051185
53,1,6,4,Watanabe,Military / War Game Planning,0,General Member,5.206078232,5.780382141
53,1,6,5,Ito,Military / War Game Planning,0,General Member,5.23919042,5.292077293
53,1,6,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.110031559,5.720370158
53,1,6,7,Nakamura,Slice of Life Game Planning,1,General Member,5.221128239,5.133912397
53,1,6,8,Kobayashi,Slice of Life Game Planning,1,General Member,5.388649199,5.524073747
53,1,6,9,Kato,Slice of Life Game Planning,1,General Member,5.285844471,5.534913915
53,1,6,10,Yoshida,Slice of Life Game Planning,1,General Member,5.300910614,5.626720621
53,1,6,11,Yamada,Slice of Life Game Planning,1,General Member,4.975077168,5.646696653
53,1,6,12,Sasaki,Slice of Life Game Planning,1,General Member,5.24506992,5.640166002
53,1,6,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.35761657,5.355952852
53,1,7,0,Sato,Military / War Game Planning,0,General Member,5.080588581,5.600313318
53,1,7,1,Suzuki,Military / War Game Planning,0,General Member,5.274186561,5.760666221
53,1,7,2,Takahashi,Military / War Game Planning,0,General Member,5.119640436,5.418495502
53,1,7,3,Tanaka,Military / War Game Planning,0,General Member,5.340969045,5.464282748
53,1,7,4,Watanabe,Military / War Game Planning,0,General Member,5.163296712,5.618247999
53,1,7,5,Ito,Military / War Game Planning,0,General Member,5.357914318,5.475328456
53,1,7,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.145749069,5.756046162
53,1,7,7,Nakamura,Slice of Life Game Planning,1,General Member,5.425567176,5.389906489
53,1,7,8,Kobayashi,Slice of Life Game Planning,1,General Member,4.458840525,2.873705003
53,1,7,9,Kato,Slice of Life Game Planning,1,General Member,5.309572966,5.823935662
53,1,7,10,Yoshida,Slice of Life Game Planning,1,General Member,5.303455443,5.747807458
53,1,7,11,Yamada,Slice of Life Game Planning,1,General Member,4.797156163,5.466049414
53,1,7,12,Sasaki,Slice of Life Game Planning,1,General Member,5.295779037,5.532934102
53,1,7,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,4.689489372,4.580620702
53,1,8,0,Sato,Military / War Game Planning,0,General Member,4.975006524,5.640298941
53,1,8,1,Suzuki,Military / War Game Planning,0,General Member,5.345318329,5.694209028
53,1,8,2,Takahashi,Military / War Game Planning,0,General Member,5.49517761,5.305343139
53,1,8,3,Tanaka,Military / War Game Planning,0,General Member,5.189492173,5.645148837
53,1,8,4,Watanabe,Military / War Game Planning,0,General Member,5.341907991,5.711653579
53,1,8,5,Ito,Military / War Game Planning,0,General Member,5.266441338,5.663281755
53,1,8,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.435505355,5.587200098
53,1,8,7,Nakamura,Slice of Life Game Planning,1,General Member,3.676989416,3.282903434
53,1,8,8,Kobayashi,Slice of Life Game Planning,1,General Member,3.838043982,3.261731431
53,1,8,9,Kato,Slice of Life Game Planning,1,General Member,5.366638569,5.592360716
53,1,8,10,Yoshida,Slice of Life Game Planning,1,General Member,5.126571468,5.764533732
53,1,8,11,Yamada,Slice of Life Game Planning,1,General Member,5.245318084,5.587881602
53,1,8,12,Sasaki,Slice of Life Game Planning,1,General Member,5.445488551,5.850004472
53,1,8,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.4748033,5.722572834
54,2,1,0,Sato,Military / War Game Planning,0,General Member,5.062849791,5.49222042
54,2,1,1,Suzuki,Military / War Game Planning,0,General Member,5.258931467,5.410641109
54,2,1,2,Takahashi,Military / War Game Planning,0,General Member,5.41554154,5.539508024
54,2,1,3,Tanaka,Military / War Game Planning,0,General Member,5.261415843,5.693605346
54,2,1,4,Watanabe,Military / War Game Planning,0,General Member,5.127581408,5.782967519
54,2,1,5,Ito,Military / War Game Planning,0,General Member,5.155741214,5.480916702
54,2,1,6,Yamamoto,Military / War Game Planning,0,Department Leader,5.356104763,5.305254382
54,2,1,7,Nakamura,Slice of Life Game Planning,1,General Member,5.156070553,5.654613853
54,2,1,8,Kobayashi,Slice of Life Game Planning,1,General Member,5.432827223,5.539387321
54,2,1,9,Kato,Slice of Life Game Planning,1,General Member,5.43768046,5.625750637
54,2,1,10,Yoshida,Slice of Life Game Planning,1,General Member,5.342497623,5.620286823
54,2,1,11,Yamada,Slice of Life Game Planning,1,General Member,5.316765196,5.742494537
54,2,1,12,Sasaki,Slice of Life Game Planning,1,General Member,5.228609196,5.724553139
54,2,1,13,Yamaguchi,Slice of Life Game Planning,1,Department Leader,5.461131757,5.65767567
54,2,2,0,Sato,Military / War Game Planning,0,General Member,5.447586651,5.352400054
54,2,2,1,Suzuki,Military / War Game Planning,0,General Member,5.372112769,5.602321009
54,2,2,2,Takahashi,Military / War Game Planning,0,General Member,5.238661754,5.447917882
54,2,2,3,Tanaka,Military / War Game Planning,0,General Member,5.152171425,5.434614019
